FID,LAK_ID,RES_ID,GLWD_ID,HYLAK_ID,GRAND_ID,INT_CODE,LAKE_NAME,COUNTRY,LONG_DD,LAT_DD,LisfloodX,LisfloodY,CATCH_SKM,CATCH_SRC,AREA_SKM,AREA_SRC,WIDTH_M,WIDTH_SRC,DISAVG_CMS,DIS_SRC
899,,,1103,324,,,Gordon,Canada,-113.1433,63.0328,-113.225,62.875,624.2,HYLAK,170.11,HYLAK,38.4653,EXP,1.0628,GLOFAS4_ltr
900,,,1099,261,,,,Denmark,-50.2337,65.1796,-50.325,65.175,17300.7,HYLAK,170.06,HYLAK,57.2063,EXP,17.9616,GLOFAS4_ltr
901,,,963,252,,,,Canada,-117.802,65.5685,-117.825,65.375,26060.4,HYLAK,169.79,HYLAK,352.124,EXP,105.6591,GLOFAS4_ltr
902,,,1158,200,,,Tahoe,Canada,-108.444,69.9779,-108.825,69.975,806.8,HYLAK,169.66,HYLAK,66.3365,EXP,4.2096,GLOFAS4_ltr
903,,,932,663,,,,Canada,-61.0896,50.5021,-61.125,50.475,3188.7,HYLAK,169.28,HYLAK,100.136,EXP,66.4644,GLOFAS4_ltr
904,,,2054,1138,,,Visohisarvi,Finland,26.6965,61.4303,26.675,61.075,5170.4,HYLAK,168.62,HYLAK,139.7956,EXP,43.4602,GLOFAS4_ltr
905,,,1084,666,,,Poncheville,Canada,-76.7024,50.4127,-76.675,50.475,1114.5,HYLAK,167.52,HYLAK,53.0755,EXP,14.6339,GLOFAS4_ltr
906,,,1911,299,,,,Canada,-109.1268,63.8922,-109.125,63.875,2331.2,HYLAK,167.09,HYLAK,61.5598,EXP,6.4604,GLOFAS4_ltr
907,,,1174,1250,,,Jili,China,87.3659,46.9973,87.375,46.975,1047.9,HYLAK,165.81,HYLAK,374.6696,EXP,26.8775,GLOFAS4_ltr
908,,,1225,204,,,,Canada,-104.1904,69.7385,-104.375,69.675,2341.9,HYLAK,165.53,HYLAK,84.3541,EXP,6.2737,GLOFAS4_ltr
909,,,1156,449,,,,Canada,-104.4475,58.2479,-104.475,58.275,2116.9,HYLAK,164.99,HYLAK,84.1402,EXP,15.6455,GLOFAS4_ltr
910,,,994,476,,,,Canada,-101.8991,56.398,-101.875,56.375,697.3,HYLAK,164.48,HYLAK,41.9824,EXP,3.937,GLOFAS4_ltr
911,,,1211,650,,,Red,Canada,-93.7658,51.0253,-93.825,51.075,3230.5,HYLAK,164.17,HYLAK,107.1788,EXP,18.9794,GLOFAS4_ltr
912,,,,1000,,,,Chile,-74.1014,-48.9063,-74.075,-48.925,3008.2,HYLAK,163.85,HYLAK,101.5958,EXP,353.7216,GLOFAS4_ltr
913,,,1243,337,,,Mary,Canada,-103.4113,62.4507,-103.425,62.425,4730.3,HYLAK,163.64,HYLAK,117.8115,EXP,22.6152,GLOFAS4_ltr
914,,,1481,289,,,,Canada,-120.3382,64.0808,-120.325,64.075,2167,HYLAK,163.36,HYLAK,93.7365,EXP,6.5174,GLOFAS4_ltr
915,,,1027,311,,,Fletcher,Canada,-108.4802,63.4906,-108.475,63.475,514.8,HYLAK,162.29,HYLAK,42.1614,EXP,3.2764,GLOFAS4_ltr
916,,,1126,1045,,,Vtoroye,Russia,71.1698,68.0552,71.125,68.075,1686.1,HYLAK,162.17,HYLAK,67.5038,EXP,10.7634,GLOFAS4_ltr
917,,,859,519,,,,Canada,-105.2027,55.3013,-105.175,55.325,1566.3,HYLAK,161.34,HYLAK,87.1825,EXP,8.1008,GLOFAS4_ltr
918,,,1184,1211,,,Gusinoye,Russia,106.3312,51.107,106.325,51.125,1068.1,HYLAK,159.5,HYLAK,51.8597,EXP,0.349,GLOFAS4_ltr
919,,,1132,1109,,,Kivijarvi,Finland,25.2558,62.9786,25.225,63.075,1590.7,HYLAK,159.36,HYLAK,75.8021,EXP,17.6564,GLOFAS4_ltr
920,,,1161,305,,,,Canada,-110.8955,63.7247,-111.225,63.675,838.9,HYLAK,159.08,HYLAK,42.6598,EXP,3.0118,GLOFAS4_ltr
921,,,1216,1298,,,Berre,France,5.0577,43.4052,5.025,43.425,1569.2,HYLAK,159.05,HYLAK,67.8058,EXP,16.0076,GLOFAS4_ltr
922,,,1480,294,,,,Canada,-91.4802,64.0161,-91.475,64.025,2453.2,HYLAK,157.96,HYLAK,123.2557,EXP,27.4535,GLOFAS4_ltr
923,,,881,1342,,,Burdur,Turkey,30.1896,37.7437,30.225,37.775,3163.8,HYLAK,157.67,HYLAK,102.1346,EXP,5.6394,GLOFAS4_ltr
924,,,1102,459,,,Barrington,Canada,-100.1433,56.8533,-100.125,56.825,1534.1,HYLAK,157.58,HYLAK,70.383,EXP,9.1129,GLOFAS4_ltr
925,,,,1356,,,,Syria,38.1829,36.3829,38.175,36.375,106445,HYLAK,157.44,HYLAK,769.2127,EXP,656.7727,GLOFAS4_ltr
926,,,1405,478,,,,Canada,-101.2621,56.3627,-101.275,56.375,1079.5,HYLAK,155.5,HYLAK,53.825,EXP,8.34,GLOFAS4_ltr
927,,,1140,201,,,Quunnguq,Canada,-112.3036,69.9286,-112.575,69.925,1408.1,HYLAK,155.19,HYLAK,74.2637,EXP,3.9516,GLOFAS4_ltr
928,,,1202,239,,,,Canada,-97.8406,66.3214,-97.525,66.375,1341.1,HYLAK,152.31,HYLAK,39.8252,EXP,2.6963,GLOFAS4_ltr
929,,,2149,616,,,,Canada,-94.0213,52.6796,-94.475,52.675,3829,HYLAK,151.81,HYLAK,103.4265,EXP,22.4902,GLOFAS4_ltr
930,,,1153,722,,,Vermilion Lake,United States of America,-92.4757,47.959,-92.475,47.975,1276.7,HYLAK,151.42,HYLAK,58.1977,EXP,9.2897,GLOFAS4_ltr
931,,,705,1688,,,Minindee,Australia,142.3686,-32.3852,142.375,-32.375,1072.4,HYLAK,151,HYLAK,1964.6648,EXP,125.1823,GLOFAS4_ltr
932,,,1328,1128,,,,Finland,26.9495,61.9163,27.025,61.925,1314.5,HYLAK,149.2,HYLAK,62.7392,EXP,12.0472,GLOFAS4_ltr
933,,,1200,189,,,Tahiryuak,Canada,-112.2156,70.8774,-112.225,70.875,2245.5,HYLAK,148.62,HYLAK,84.9721,EXP,5.4473,GLOFAS4_ltr
934,,,1432,1433,,,P'eng-Ts'o,China,90.9688,31.5146,90.975,31.525,3321.2,HYLAK,148.14,HYLAK,96.2605,EXP,15.85,GLOFAS4_ltr
935,,,1258,492,,,,Canada,-63.099,55.9442,-63.075,55.925,1438.6,HYLAK,146.68,HYLAK,64.7647,EXP,24.1391,GLOFAS4_ltr
936,,,1274,242,,,,Canada,-91.0635,65.9364,-91.025,65.925,5062.5,HYLAK,145.65,HYLAK,130.3003,EXP,36.4883,GLOFAS4_ltr
937,,,1214,210,,,Pangnikto,Canada,-92.9438,69.4235,-92.925,69.425,543,HYLAK,145.42,HYLAK,37.2258,EXP,1.9057,GLOFAS4_ltr
938,,,1290,1274,,,Como,Italy,9.4293,45.7914,9.425,45.825,4604.8,HYLAK,145.18,HYLAK,127.5077,EXP,139.7105,GLOFAS4_ltr
939,,,1269,233,,,Curtis,Canada,-88.9022,66.7938,-88.775,66.675,2715,HYLAK,144.63,HYLAK,110.8709,EXP,24.6485,GLOFAS4_ltr
940,,,1853,927,,,Mandiora,Brazil,-57.5245,-18.0827,-57.475,-18.175,767.3,HYLAK,144.53,HYLAK,43.0835,EXP,1.3723,GLOFAS4_ltr
941,,,1163,709,,,Dog,Canada,-89.6298,48.705,-89.575,48.725,3430.4,HYLAK,144.26,HYLAK,107.5362,EXP,32.6237,GLOFAS4_ltr
942,,,1336,1441,,,Bong,China,91.0363,31.2687,91.075,31.275,1378.1,HYLAK,144.14,HYLAK,65.4123,EXP,4.7572,GLOFAS4_ltr
943,,,1232,408,,,Baralzon,Canada,-97.8953,59.9293,-97.925,59.925,1502.5,HYLAK,144.05,HYLAK,66.3365,EXP,10.9599,GLOFAS4_ltr
944,,,246,338,,,,Canada,-94.1437,62.3815,-94.125,62.375,17744.8,HYLAK,144.02,HYLAK,268.3513,EXP,94.2126,GLOFAS4_ltr
945,,,1281,1010,,,Nadudoturku,Russia,84.051,72.7707,84.225,72.775,2218.3,HYLAK,143.42,HYLAK,116.6229,EXP,37.3505,GLOFAS4_ltr
946,,,1307,1556,,,Mainit,Philippines,125.5216,9.3322,125.525,9.325,722.5,HYLAK,142.66,HYLAK,45.0214,EXP,31.0257,GLOFAS4_ltr
947,,,1428,626,,,,Canada,-94.8502,52.0889,-94.825,52.075,12568.4,HYLAK,142.01,HYLAK,228.3002,EXP,76.2205,GLOFAS4_ltr
948,,,1128,795,,,Walker Lake,United States of America,-118.7104,38.6979,-118.725,38.625,9312,HYLAK,142,HYLAK,185.5594,EXP,19.2616,GLOFAS4_ltr
949,,,1306,1459,,,,China,84.7979,30.2104,84.825,30.175,996.2,HYLAK,141.9,HYLAK,50.7159,EXP,4.2507,GLOFAS4_ltr
950,,,1191,416,,,,Canada,-73.5802,59.6955,-73.625,59.675,694.1,HYLAK,141.58,HYLAK,42.5533,EXP,5.7211,GLOFAS4_ltr
951,,,1338,312,,,,Canada,-100.0331,63.442,-100.025,63.375,1026.7,HYLAK,141.3,HYLAK,54.3007,EXP,5.5908,GLOFAS4_ltr
952,,,1048,1050,,,,Russia,91.8688,67.7782,91.475,67.525,29062.2,HYLAK,141.26,HYLAK,359.2648,EXP,344.4411,GLOFAS4_ltr
953,,,1302,1413,,,Morari,India,78.3104,32.9021,78.325,32.825,2264.1,HYLAK,141.25,HYLAK,81.3437,EXP,0.6386,GLOFAS4_ltr
954,,,1323,1451,,,P'a-lung,China,83.5687,30.8813,83.575,30.875,1734.2,HYLAK,141.17,HYLAK,68.207,EXP,5.2601,GLOFAS4_ltr
955,,,1407,232,,,,Canada,-113.3122,66.949,-113.325,66.975,1600.5,HYLAK,139.42,HYLAK,42.5178,EXP,3.5612,GLOFAS4_ltr
956,,,1412,1116,,,Minijarvi,Finland,29.2448,62.653,29.1749,62.6246,1860,HYLAK,138.86,HYLAK,53.4962,EXP,11.3721,GLOFAS4_ltr
957,,,276,799,,,,United States of America,-110.7267,37.3652,-110.725,37.375,201929,HYLAK,138.79,HYLAK,1112.1697,EXP,403.1126,GLOFAS4_ltr
958,,,1370,523,,,Calling,Canada,-113.2021,55.2062,-113.175,55.175,1119.2,HYLAK,138.13,HYLAK,57.576,EXP,1.7717,GLOFAS4_ltr
959,,,1277,464,,,Baldock,Canada,-98.0465,56.6382,-98.075,56.675,741.7,HYLAK,137.29,HYLAK,46.001,EXP,5.8417,GLOFAS4_ltr
960,,,1229,364,,,,Canada,-110.8479,61.3843,-110.975,61.325,2127.8,HYLAK,136.68,HYLAK,79.3944,EXP,9.1712,GLOFAS4_ltr
961,,,1322,684,,,,Canada,-86.5482,49.7839,-86.525,49.775,1594.7,HYLAK,135.52,HYLAK,66.3621,EXP,8.7968,GLOFAS4_ltr
962,,,1367,182,,,,Denmark,-20.2281,76.9703,-20.675,77.125,753.9,HYLAK,135.08,HYLAK,61.91,EXP,6.8129,GLOFAS4_ltr
963,,,2950,1154,,,,Russia,63.2698,60.0332,63.175,60.025,12685.4,HYLAK,133.88,HYLAK,224.5512,EXP,45.314,GLOFAS4_ltr
964,,,1320,1253,,,Tiligul'skiy,Ukraine,31.177,46.6571,31.175,46.675,5372.2,HYLAK,133.61,HYLAK,139.1482,EXP,4.6013,GLOFAS4_ltr
965,,,1253,1159,,,Stora Le,Sweden,11.9011,59.3192,11.875,59.325,2669.8,HYLAK,133.47,HYLAK,96.2605,EXP,32.3989,GLOFAS4_ltr
966,,,1359,742,,,Wanapitei,Canada,-80.6722,46.666,-80.675,46.625,2899.5,HYLAK,133.21,HYLAK,97.8397,EXP,40.5675,GLOFAS4_ltr
967,,,1318,209,,,,Canada,-75.7922,69.4295,-75.725,69.475,6587.6,HYLAK,132.44,HYLAK,158.5697,EXP,62.4059,GLOFAS4_ltr
968,,,1024,507,,,Besnard,Canada,-105.6854,55.5612,-105.975,55.325,848.6,HYLAK,132.23,HYLAK,46.767,EXP,2.4292,GLOFAS4_ltr
969,,,1403,430,,,Nonvianuk Lake,United States of America,-155.584,59.0077,-155.575,59.025,946.6,HYLAK,131.69,HYLAK,50.0896,EXP,24.9065,GLOFAS4_ltr
970,,,699,1039,,,Pavylon,Russia,151.6156,68.4136,152.025,68.475,3100.5,HYLAK,131.51,HYLAK,78.0673,EXP,2.5942,GLOFAS4_ltr
971,,,696,508,,,,Canada,-74.448,55.5516,-74.375,55.525,10428.1,HYLAK,130.81,HYLAK,207.2819,EXP,117.6569,GLOFAS4_ltr
972,,,1092,1055,,,Agata,Russia,92.7906,67.2156,92.925,67.275,2097,HYLAK,130.54,HYLAK,89.3112,EXP,40.7581,GLOFAS4_ltr
973,,,891,633,,,,Canada,-95.5635,51.8568,-95.525,52.025,17531.5,HYLAK,129.18,HYLAK,275.7639,EXP,100.1777,GLOFAS4_ltr
974,,,890,404,,,,Canada,-73.5759,60.0407,-73.275,60.075,1675.6,HYLAK,128.44,HYLAK,116.6397,EXP,39.1047,GLOFAS4_ltr
975,,,2503,1145,,,,Finland,26.1773,61.0861,26.175,61.075,24002.1,HYLAK,127.08,HYLAK,358.8197,EXP,247.3749,GLOFAS4_ltr
976,,,394,731,,,,Canada,-77.5488,47.6531,-77.625,47.525,9034.2,HYLAK,126.59,HYLAK,194.1857,EXP,137.2391,GLOFAS4_ltr
977,,,1692,195,,,,Canada,-69.6821,70.4859,-69.775,70.475,1393.6,HYLAK,126.24,HYLAK,61.5057,EXP,7.9724,GLOFAS4_ltr
978,,,1248,1585,,,Baringo,Kenya,36.0812,0.5854,36.075,0.575,6604.4,HYLAK,125.43,HYLAK,170.5446,EXP,202.5316,GLOFAS4_ltr
979,,,2009,212,,,,Canada,-108.2414,69.2546,-108.225,69.275,948.6,HYLAK,124.63,HYLAK,67.529,EXP,4.1192,GLOFAS4_ltr
980,,,1538,1056,,,Kovitskoye,Russia,33.1896,67.0802,33.175,67.075,985,HYLAK,124.32,HYLAK,58.0569,EXP,11.8406,GLOFAS4_ltr
981,,,1486,185,,,,Denmark,-25.8438,72.0021,-25.825,72.025,729.9,HYLAK,123.39,HYLAK,112.9673,EXP,5.2997,GLOFAS4_ltr
982,,,1479,870,,,Atitla,Guatemala,-91.1813,14.7021,-91.175,14.725,551.6,HYLAK,122.74,HYLAK,39.1873,EXP,39.9317,GLOFAS4_ltr
983,,,1523,257,,,,Canada,-125.8077,65.3061,-125.775,65.325,1593.5,HYLAK,122.55,HYLAK,74.3811,EXP,10.1486,GLOFAS4_ltr
984,,,1435,458,,,,Canada,-107.8719,56.9007,-107.975,56.925,756.5,HYLAK,122.15,HYLAK,40.9691,EXP,3.2753,GLOFAS4_ltr
985,,,1416,757,,,Muskoka,Canada,-79.613,45.0098,-79.625,45.025,4193.6,HYLAK,121.5,HYLAK,129.7112,EXP,96.3961,GLOFAS4_ltr
986,,,1577,1094,,,Snasvatnet,Norway,11.6313,64.0828,11.625,64.125,1384.7,HYLAK,121.14,HYLAK,64.8946,EXP,47.5875,GLOFAS4_ltr
987,,,117,1002,,,,Argentina,-73.037,-50.4746,-73.025,-50.425,1290.7,HYLAK,120.92,HYLAK,69.0042,EXP,79.4882,GLOFAS4_ltr
988,,,1465,756,,,Joseph,Canada,-79.5755,45.1203,-79.575,45.125,798.3,HYLAK,120.67,HYLAK,46.6677,EXP,15.5961,GLOFAS4_ltr
989,,,1505,1186,,,Sniardwy,Poland,21.773,53.6857,21.775,53.725,2513.7,HYLAK,120.06,HYLAK,102.2273,EXP,7.9691,GLOFAS4_ltr
990,,,1508,704,,,,Canada,-54.8675,48.9882,-54.875,48.975,4217.9,HYLAK,120.05,HYLAK,119.2394,EXP,94.0557,GLOFAS4_ltr
991,,,1261,190,,,Namaycush,Canada,-108.3728,70.8407,-108.325,70.825,3627,HYLAK,119.17,HYLAK,167.4564,EXP,27.0437,GLOFAS4_ltr
992,,,1228,480,,,,Canada,-73.1684,56.2046,-73.175,56.225,2447.1,HYLAK,117.71,HYLAK,96.1636,EXP,26.5891,GLOFAS4_ltr
993,,,1627,859,,,Saumatre,Haiti,-72.0062,18.5854,-71.975,18.575,917.3,HYLAK,117.64,HYLAK,49.8375,EXP,23.0987,GLOFAS4_ltr
994,,,1592,993,,,Yelcho,Chile,-72.4318,-43.1775,-72.425,-43.175,10067.5,HYLAK,116.18,HYLAK,200.0372,EXP,470.0545,GLOFAS4_ltr
995,,,1668,1603,,,,Gabon,10.8939,-3.6105,10.875,-3.575,2361,HYLAK,114.63,HYLAK,88.3652,EXP,60.5135,GLOFAS4_ltr
996,,,1619,1395,,,Chem,China,79.7854,34.1688,79.775,34.175,1784.6,HYLAK,113.96,HYLAK,73.0585,EXP,7.4013,GLOFAS4_ltr
997,,,1867,1015,,,Periptaveto,Russia,79.0853,71.3189,78.825,71.375,601.1,HYLAK,112.15,HYLAK,37.6164,EXP,4.0798,GLOFAS4_ltr
998,,,1593,1018,,,Ilergytgyn,Russia,159.1052,70.474,159.075,70.475,1302.4,HYLAK,112.02,HYLAK,61.7754,EXP,2.2834,GLOFAS4_ltr
999,,,1868,1093,,,Ontojarvi,Finland,28.987,64.0998,28.925,64.075,5277,HYLAK,111.98,HYLAK,134.0825,EXP,46.8306,GLOFAS4_ltr
1000,,,1247,514,,,,Canada,-100.1232,55.3981,-100.125,55.425,3974.2,HYLAK,111.43,HYLAK,120.4908,EXP,19.6304,GLOFAS4_ltr
1001,,,1652,1465,,,,China,85.7313,29.8438,85.725,29.775,763.6,HYLAK,110.98,HYLAK,42.8367,EXP,3.4084,GLOFAS4_ltr
1002,,,900,398,,,,Canada,-73.8384,60.3115,-74.175,60.375,755,HYLAK,110.31,HYLAK,44.2676,EXP,7.4347,GLOFAS4_ltr
1003,,,1810,1256,,,Khadzhideyskiy,Ukraine,30.6812,46.5478,30.675,46.575,2747,HYLAK,109.87,HYLAK,94.6422,EXP,2.4672,GLOFAS4_ltr
1004,,,,276,,,,Canada,-113.0339,64.5853,-113.075,64.575,887.3,HYLAK,109.49,HYLAK,105.4147,EXP,15.8699,GLOFAS4_ltr
1005,,,1617,1092,,,Flasjon,Sweden,15.9051,64.1377,15.925,64.125,1401,HYLAK,109.35,HYLAK,57.1778,EXP,13.3651,GLOFAS4_ltr
1006,,,1262,247,,,,Canada,-97.8354,65.7222,-97.725,65.625,554.9,HYLAK,107.76,HYLAK,49.2348,EXP,3.7572,GLOFAS4_ltr
1007,,,1436,463,,,,Canada,-73.8135,56.6641,-73.925,56.725,2414.7,HYLAK,107.39,HYLAK,89.5363,EXP,20.4444,GLOFAS4_ltr
1008,,,1651,580,,,,Canada,-75.431,53.999,-75.425,53.975,662.2,HYLAK,106.73,HYLAK,42.1257,EXP,10.0176,GLOFAS4_ltr
1009,,,1840,1333,,,Ercek,Turkey,43.5284,38.6894,43.525,38.675,1583.7,HYLAK,106.14,HYLAK,69.5483,EXP,2.3274,GLOFAS4_ltr
1010,,,2469,442,,,Lake Grosvenor,United States of America,-155.0409,58.6087,-155.075,58.625,1536.1,HYLAK,105.99,HYLAK,70.5051,EXP,40.3139,GLOFAS4_ltr
1011,,,1707,658,,,,Canada,-64.5814,50.6896,-64.575,50.675,7145.3,HYLAK,105.75,HYLAK,163.2414,EXP,142.3887,GLOFAS4_ltr
1012,,,1612,865,,,Peten Itza,Guatemala,-89.8312,16.9979,-89.825,16.975,1111.4,HYLAK,105.38,HYLAK,52.8038,EXP,33.5318,GLOFAS4_ltr
1013,,,1559,984,,,Huechulafquen,Argentina,-71.2157,-39.7948,-71.225,-39.775,1011.9,HYLAK,105.09,HYLAK,53.4363,EXP,33.4589,GLOFAS4_ltr
1014,,,1807,1401,,,Gyeze Caka,China,80.9021,33.9479,80.875,33.975,2254.4,HYLAK,105.06,HYLAK,114.5422,EXP,18.3104,GLOFAS4_ltr
1015,,,1711,1031,,,Sobach'ye,Russia,90.9025,69.0682,90.925,69.075,2277.3,HYLAK,104.82,HYLAK,91.2819,EXP,60.0509,GLOFAS4_ltr
1016,,,1731,466,,,,Canada,-104.3156,56.6215,-104.325,56.625,2285.5,HYLAK,104.8,HYLAK,87.3076,EXP,13.8933,GLOFAS4_ltr
1017,,,1958,1177,,,Argazinskoye,Russia,60.4896,55.3771,60.475,55.375,2674.1,HYLAK,104,HYLAK,101.0549,EXP,3.5527,GLOFAS4_ltr
1018,,,1443,243,,,,Canada,-98.6349,65.9321,-98.625,65.925,67094.2,HYLAK,103.97,HYLAK,633.4146,EXP,347.8707,GLOFAS4_ltr
1019,,,1674,693,,,,Canada,-93.9173,49.5196,-93.925,49.525,742.4,HYLAK,103.17,HYLAK,47.163,EXP,5.0778,GLOFAS4_ltr
1020,,,1841,1346,,,Inawashiro ko,Japan,140.0235,37.5146,140.025,37.525,800.3,HYLAK,102.54,HYLAK,46.7008,EXP,11.1163,GLOFAS4_ltr
1021,,,1561,353,,,,Canada,-110.5728,62.006,-110.375,62.075,793,HYLAK,102.33,HYLAK,60.5821,EXP,5.9341,GLOFAS4_ltr
1022,,,2471,1086,,,,Sweden,16.5383,64.6618,16.525,64.625,4465.3,HYLAK,102.27,HYLAK,112.243,EXP,69.0404,GLOFAS4_ltr
1023,,,2032,787,,,Eagle Lake,United States of America,-120.7271,40.6521,-120.725,40.625,1122.4,HYLAK,100.73,HYLAK,51.614,EXP,3.7576,GLOFAS4_ltr
1024,,,1695,388,,,,Canada,-74.8475,60.6078,-74.925,60.625,1660.2,HYLAK,100.47,HYLAK,72.2708,EXP,20.1108,GLOFAS4_ltr
1025,,,1881,1108,,,Kozhozero,Russia,38.051,63.1718,38.025,63.175,1645,HYLAK,100.41,HYLAK,89.7405,EXP,20.7514,GLOFAS4_ltr
1026,,,2795,11680,,,,Russia,30.7635,66.824,31.325,66.825,1314.6,HYLAK,99.58,HYLAK,63.955,EXP,15.2825,GLOFAS4_ltr
1027,,,1914,4689,,,Chikuminuk Lake,United States of America,-158.7471,60.1622,-158.725,60.175,1205.6,HYLAK,99.2,HYLAK,50.5287,EXP,28.8279,GLOFAS4_ltr
1028,,,1831,12881,,,Glafsfj,Sweden,12.8157,59.3526,12.825,59.375,3973.9,HYLAK,99.12,HYLAK,116.6061,EXP,43.96,GLOFAS4_ltr
1029,,,1745,4605,,,Skilak Lake,United States of America,-150.4842,60.414,-150.475,60.475,3108.2,HYLAK,98.69,HYLAK,100.7368,EXP,173.2626,GLOFAS4_ltr
1030,,,1822,3614,,,,Canada,-116.0936,63.7774,-116.125,63.775,1504.9,HYLAK,98.25,HYLAK,115.3066,EXP,16.9192,GLOFAS4_ltr
1031,,,1601,16567,,,,Australia,152.2812,-32.5478,152.275,-32.575,849.7,HYLAK,97.27,HYLAK,47.5566,EXP,2.8059,GLOFAS4_ltr
1032,,,1929,6579,,,,Canada,-127.4324,54.1113,-127.425,54.125,1890.5,HYLAK,97.17,HYLAK,74.592,EXP,85.4353,GLOFAS4_ltr
1033,,,1259,10657,,,Strobel,Argentina,-71.1854,-48.4438,-71.175,-48.475,844.4,HYLAK,96.87,HYLAK,48.4656,EXP,2.0048,GLOFAS4_ltr
1034,,,1920,12490,,,Kyrosjarvi,Finland,23.1827,61.6819,23.175,61.675,2141.5,HYLAK,96.75,HYLAK,93.3803,EXP,28.1729,GLOFAS4_ltr
1035,,,1826,2757,,,,Canada,-68.9757,66.7538,-69.075,66.775,674.6,HYLAK,96.5,HYLAK,37.108,EXP,5.0975,GLOFAS4_ltr
1036,,,1895,4688,,,,Canada,-134.7078,60.1637,-134.725,60.175,3638.1,HYLAK,95.95,HYLAK,110.1539,EXP,54.035,GLOFAS4_ltr
1037,,,1864,4104,,,,Canada,-95.7051,62.0201,-95.725,62.025,2730.3,HYLAK,95.76,HYLAK,66.9982,EXP,7.7578,GLOFAS4_ltr
1038,,,2178,12768,,,Lohjanjarvi,Finland,23.8614,60.1665,23.775,60.125,2097,HYLAK,94.25,HYLAK,81.0799,EXP,20.4625,GLOFAS4_ltr
1039,,,1827,15142,,,Lagkor,China,84.1437,32.0187,84.125,32.025,3667,HYLAK,93.66,HYLAK,108.957,EXP,16.6277,GLOFAS4_ltr
1040,,,,7416,,,,Canada,-126.6948,51.6575,-126.675,51.675,1471.5,HYLAK,93.4,HYLAK,66.9474,EXP,100.3645,GLOFAS4_ltr
1041,,,1957,11958,,,Limingen,Norway,13.7406,64.6953,13.725,64.725,622.3,HYLAK,92.87,HYLAK,40.6395,EXP,18.6479,GLOFAS4_ltr
1042,,,2096,8306,,,Priest Lake,United States of America,-116.8891,48.4943,-116.875,48.525,1552.3,HYLAK,92.86,HYLAK,66.9221,EXP,24.1425,GLOFAS4_ltr
1043,,,2003,14959,,,Orba,China,81.0854,34.5729,81.075,34.575,523.3,HYLAK,91.22,HYLAK,48.5623,EXP,2.4709,GLOFAS4_ltr
1044,,,1991,4882,,,Lake Beverley,United States of America,-158.5382,59.5957,-158.525,59.625,1161,HYLAK,90.72,HYLAK,56.0575,EXP,31.4509,GLOFAS4_ltr
1045,,,2020,8861,,,Memphremegog,Canada,-72.1619,45.2646,-72.175,45.275,1752.3,HYLAK,90.68,HYLAK,72.3187,EXP,35.9195,GLOFAS4_ltr
1046,,,1805,15999,,,Danau Sentani,Indonesia,140.5819,-2.685,140.575,-2.725,647.6,HYLAK,89.46,HYLAK,49.3939,EXP,34.8466,GLOFAS4_ltr
1047,,,1738,8507,,,,Canada,-80.0157,47.4061,-80.025,47.425,2648.4,HYLAK,89.28,HYLAK,91.9653,EXP,24.3942,GLOFAS4_ltr
1048,,,2060,11615,,,Vastenjaure,Sweden,16.8427,67.5164,16.825,67.525,1896.2,HYLAK,89.27,HYLAK,76.1024,EXP,68.6067,GLOFAS4_ltr
1049,,,1852,11514,,,,Russia,98.6927,68.0376,98.675,68.025,11719.9,HYLAK,88.5,HYLAK,223.5367,EXP,95.7068,GLOFAS4_ltr
1050,,,2036,10577,,,Rinihue,Chile,-72.4554,-39.7757,-72.475,-39.775,4404.7,HYLAK,88.07,HYLAK,122.2527,EXP,273.8695,GLOFAS4_ltr
1051,,,2076,3732,,,,Canada,-95.1461,63.3989,-95.125,63.375,651.4,HYLAK,87.45,HYLAK,41.2605,EXP,4.1834,GLOFAS4_ltr
1052,,,,2234,,,,Canada,-74.7506,69.1332,-74.625,69.225,3584,HYLAK,87.44,HYLAK,109.4334,EXP,37.0614,GLOFAS4_ltr
1053,,,1956,13943,,,Har,Mongolia,96.1146,48.3479,96.125,48.325,1310.5,HYLAK,87.32,HYLAK,63.4813,EXP,8.9061,GLOFAS4_ltr
1054,,,1967,14977,,,,China,85.7729,34.4021,85.725,34.375,651.8,HYLAK,87.28,HYLAK,39.7505,EXP,5.1141,GLOFAS4_ltr
1055,,,1978,5641,,,,Canada,-62.5033,56.7624,-62.475,56.775,4133.7,HYLAK,87.02,HYLAK,116.6901,EXP,136.2578,GLOFAS4_ltr
1056,,,,11455,,,,Russia,152.6757,68.267,152.775,68.325,21325.1,HYLAK,87.01,HYLAK,242.0613,EXP,37.9604,GLOFAS4_ltr
1057,,,2394,12545,,,,Finland,22.8492,61.3396,22.825,61.325,20067.2,HYLAK,86.45,HYLAK,299.0846,EXP,194.0858,GLOFAS4_ltr
1058,,,,2669,,,,Canada,-113.5053,67.049,-113.475,67.025,550.8,HYLAK,85.41,HYLAK,39.1496,EXP,2.9567,GLOFAS4_ltr
1059,,,1927,10971,,,,Russia,79.9885,71.0093,80.025,71.025,1850,HYLAK,85.16,HYLAK,76.6086,EXP,15.6598,GLOFAS4_ltr
1060,,,1972,8156,,,,Canada,-91.9508,49.2032,-91.925,49.175,829.2,HYLAK,85.09,HYLAK,77.7954,EXP,14.9264,GLOFAS4_ltr
